图片名称,食物名称,置信度,识别耗时(秒),热量(kcal),蛋白质(g),脂肪(g),碳水化合物(g)
img-231-8753t1.jpg,日式咖喱饭,100.0%,0.01,500,25,20,60
img-231-8753t2.jpg,日式咖喱饭,99.8%,0.01,500,25,20,60
img-231-8757t1.jpg,日式咖喱饭,73.8%,0.01,500,25,20,60
img-231-8757t2.jpg,炸酱面,70.7%,0.01,450,20,20,50
img-231-8760t1.jpg,日式咖喱饭,100.0%,0.01,500,25,20,60
img-231-8760t2.jpg,日式咖喱饭,100.0%,0.01,500,25,20,60
img-231-8775t1.jpg,日式咖喱饭,96.8%,0.01,500,25,20,60
img-231-8775t2.jpg,日式咖喱饭,100.0%,0.01,500,25,20,60
img-231-8790t1.jpg,日式咖喱饭,100.0%,0.01,500,25,20,60
img-231-8790t2.jpg,日式咖喱饭,99.9%,0.01,500,25,20,60
img-231-8798t1.jpg,印尼什锦饭,56.8%,0.01,350,15,12,45
img-231-8798t2.jpg,日式咖喱饭,99.9%,0.01,500,25,20,60
img-231-8800t1.jpg,日式咖喱饭,99.9%,0.01,500,25,20,60
img-231-8800t2.jpg,日式咖喱饭,94.3%,0.01,500,25,20,60
img-231-8809t1.jpg,日式咖喱饭,100.0%,0.01,500,25,20,60
img-231-8809t2.jpg,日式咖喱饭,34.5%,0.01,500,25,20,60
img-232-8842t1.jpg,盖浇面,99.4%,0.01,450,20,18,50
img-232-8842t2.jpg,盖浇面,100.0%,0.01,450,20,18,50
img-232-8847t1.jpg,盖浇面,100.0%,0.01,450,20,18,50
img-232-8847t2.jpg,盖浇面,100.0%,0.01,450,20,18,50
img-232-8858t1.jpg,盖浇面,100.0%,0.01,450,20,18,50
img-232-8858t2.jpg,盖浇面,99.8%,0.01,450,20,18,50
img-232-8878t1.jpg,盖浇面,100.0%,0.01,450,20,18,50
img-232-8878t2.jpg,盖浇面,100.0%,0.01,450,20,18,50
img-232-8888t1.jpg,盖浇面,99.8%,0.01,450,20,18,50
img-232-8888t2.jpg,盖浇面,99.8%,0.01,450,20,18,50
img-232-8895t1.jpg,盖浇面,91.9%,0.01,450,20,18,50
img-232-8895t2.jpg,盖浇面,100.0%,0.01,450,20,18,50
img-232-8897t1.jpg,盖浇面,100.0%,0.01,450,20,18,50
img-232-8897t2.jpg,红烧虾仁,85.6%,0.01,200,25,10,8
img-232-8901t1.jpg,盖浇面,100.0%,0.01,450,20,18,50
img-232-8901t2.jpg,盖浇面,100.0%,0.01,450,20,18,50
img-232-8903t1.jpg,炸酱面,47.9%,0.01,450,20,20,50
img-232-8903t2.jpg,盖浇面,97.3%,0.01,450,20,18,50
img-232-8904t1.jpg,盖浇面,100.0%,0.01,450,20,18,50
img-232-8904t2.jpg,盖浇面,100.0%,0.01,450,20,18,50
img-232-8918t1.jpg,盖浇面,100.0%,0.01,450,20,18,50
img-232-8918t2.jpg,盖浇面,99.1%,0.01,450,20,18,50
img-233-10910t1.jpg,炸虾,100.0%,0.01,220,15,12,15
img-233-10910t2.jpg,炸虾,47.6%,0.01,220,15,12,15
img-233-8950t1.jpg,印尼炒饭,32.2%,0.01,400,18,15,50
img-233-8950t2.jpg,韩式炸鸡,46.2%,0.01,350,25,20,15
img-233-8962t1.jpg,炸虾,99.9%,0.01,220,15,12,15
img-233-8962t2.jpg,炸虾,38.0%,0.01,220,15,12,15
img-233-8990t1.jpg,炸虾,58.1%,0.01,220,15,12,15
img-233-8990t2.jpg,炸虾,99.9%,0.01,220,15,12,15
img-233-8993t1.jpg,炸虾,99.2%,0.01,220,15,12,15
img-233-8993t2.jpg,炸虾,99.2%,0.01,220,15,12,15
img-233-9009t1.jpg,炸虾,100.0%,0.01,220,15,12,15
img-233-9009t2.jpg,炸虾,100.0%,0.01,220,15,12,15
img-233-9020t1.jpg,炸虾,96.3%,0.01,220,15,12,15
img-233-9020t2.jpg,炸虾,94.5%,0.01,220,15,12,15
img-233-9022t1.jpg,炸鸡块,94.9%,0.01,300,20,18,15
img-233-9022t2.jpg,吉事果,73.2%,0.01,180,3,8,25
img-233-9029t1.jpg,天妇罗盖饭,82.9%,0.01,600,25,25,65
img-233-9029t2.jpg,天妇罗盖饭,51.6%,0.01,600,25,25,65
img-234-11716t1.jpg,蔬菜沙拉,77.7%,0.01,90,3,5,8
img-234-11716t2.jpg,蔬菜沙拉,95.2%,0.01,90,3,5,8
img-234-11723t1.jpg,土豆沙拉,42.6%,0.01,150,4,8,15
img-234-11723t2.jpg,蔬菜沙拉,96.1%,0.01,90,3,5,8
img-234-11731t1.jpg,蔬菜沙拉,99.9%,0.01,90,3,5,8
img-234-11731t2.jpg,蔬菜沙拉,34.7%,0.01,90,3,5,8
img-234-11738t1.jpg,蔬菜沙拉,99.3%,0.01,90,3,5,8
img-234-11738t2.jpg,综合蔬菜汤,53.9%,0.01,80,3,1,14
img-234-11744t1.jpg,纳豆,65.5%,0.01,200,18,10,15
img-234-11744t2.jpg,蛋炒饭,68.3%,0.01,400,15,12,55
img-234-11746t1.jpg,蔬菜沙拉,100.0%,0.01,90,3,5,8
img-234-11746t2.jpg,蔬菜沙拉,100.0%,0.01,90,3,5,8
img-234-11752t1.jpg,蔬菜沙拉,91.7%,0.01,90,3,5,8
img-234-11752t2.jpg,蔬菜沙拉,99.5%,0.01,90,3,5,8
img-234-11768t1.jpg,蔬菜沙拉,74.1%,0.01,90,3,5,8
img-234-11768t2.jpg,蔬菜沙拉,100.0%,0.01,90,3,5,8
img-234-11783t1.jpg,蔬菜沙拉,98.6%,0.01,90,3,5,8
img-234-11783t2.jpg,蔬菜沙拉,73.0%,0.01,90,3,5,8
img-234-11794t1.jpg,蔬菜沙拉,83.5%,0.01,90,3,5,8
img-234-11794t2.jpg,蔬菜沙拉,90.7%,0.01,90,3,5,8
img-234-11810t1.jpg,蔬菜沙拉,94.5%,0.01,90,3,5,8
img-234-11810t2.jpg,蔬菜沙拉,99.1%,0.01,90,3,5,8
img-234-11812t1.jpg,蔬菜沙拉,96.8%,0.01,90,3,5,8
img-234-11812t2.jpg,蔬菜沙拉,99.8%,0.01,90,3,5,8
img-234-11823t1.jpg,蔬菜沙拉,99.2%,0.01,90,3,5,8
img-234-11823t2.jpg,蔬菜沙拉,99.0%,0.01,90,3,5,8
img-234-11827t1.jpg,蔬菜沙拉,91.6%,0.01,90,3,5,8
img-234-11827t2.jpg,蔬菜沙拉,94.0%,0.01,90,3,5,8
img-235-10668t1.jpg,蔬菜沙拉,99.7%,0.01,90,3,5,8
img-235-10668t2.jpg,蔬菜沙拉,97.3%,0.01,90,3,5,8
img-235-11352t1.jpg,炒豆芽,34.6%,0.01,80,4,3,10
img-235-11352t2.jpg,汤面,35.4%,0.01,350,12,10,45
img-235-11850t1.jpg,卤肉饭,31.3%,0.01,600,25,30,55
img-235-11850t2.jpg,日式天妇罗,40.5%,0.01,250,8,15,20
img-235-11857t1.jpg,蔬菜沙拉,64.5%,0.01,90,3,5,8
img-235-11857t2.jpg,蔬菜沙拉,90.2%,0.01,90,3,5,8
img-235-11858t1.jpg,蔬菜沙拉,72.7%,0.01,90,3,5,8
img-235-11858t2.jpg,蔬菜沙拉,77.3%,0.01,90,3,5,8
img-235-11876t1.jpg,蔬菜沙拉,60.3%,0.01,90,3,5,8
img-235-11876t2.jpg,炒菠菜,87.3%,0.01,80,5,4,8
img-235-11900t1.jpg,炒菠菜,69.0%,0.01,80,5,4,8
img-235-11900t2.jpg,炒菠菜,39.7%,0.01,80,5,4,8
img-235-11923t1.jpg,炒菠菜,86.0%,0.01,80,5,4,8
img-235-11923t2.jpg,炒菠菜,89.7%,0.01,80,5,4,8
img-235-11927t1.jpg,番茄汤饭,82.2%,0.01,300,8,10,45
img-235-11927t2.jpg,白菜炒肉,50.2%,0.01,200,15,12,10
img-235-11934t1.jpg,蔬菜沙拉,42.3%,0.01,90,3,5,8
img-235-11934t2.jpg,奶油蔬菜汤,48.3%,0.01,180,6,12,12
img-235-11939t1.jpg,蔬菜沙拉,99.0%,0.01,90,3,5,8
img-235-11939t2.jpg,蔬菜沙拉,97.2%,0.01,90,3,5,8
img-235-12385t1.jpg,蔬菜沙拉,85.9%,0.01,90,3,5,8
img-235-12385t2.jpg,蔬菜沙拉,92.8%,0.01,90,3,5,8
img-235-13716t1.jpg,凉拌面,33.2%,0.01,300,10,12,40
img-235-13716t2.jpg,凉拌面,95.2%,0.01,300,10,12,40
img-235-13749t1.jpg,牛肉汤,49.8%,0.01,150,20,8,5
img-235-13749t2.jpg,蔬菜沙拉,43.8%,0.01,90,3,5,8
img-235-14013t1.jpg,蔬菜沙拉,99.9%,0.01,90,3,5,8
img-235-14013t2.jpg,三明治,52.0%,0.01,350,15,15,35
img-235-14027t1.jpg,蔬菜沙拉,94.8%,0.01,90,3,5,8
img-235-14027t2.jpg,蔬菜沙拉,98.7%,0.01,90,3,5,8
img-235-14042t1.jpg,凉拌面,33.1%,0.01,300,10,12,40
img-235-14042t2.jpg,咖喱面,83.5%,0.01,450,18,20,50
img-235-14234t1.jpg,凉拌面,85.4%,0.01,300,10,12,40
img-235-14234t2.jpg,玉子烧,79.3%,0.01,150,12,10,5
img-235-14505t1.jpg,鸭腿饭,28.4%,0.01,550,30,25,45
img-235-14505t2.jpg,凉拌面,46.7%,0.01,300,10,12,40
img-235-14541t1.jpg,亲子丼,80.8%,0.01,500,30,20,45
img-235-14541t2.jpg,亲子丼,98.6%,0.01,500,30,20,45
img-235-14544t1.jpg,蔬菜沙拉,97.9%,0.01,90,3,5,8
img-235-14544t2.jpg,蔬菜沙拉,97.0%,0.01,90,3,5,8
img-235-14592t1.jpg,炒豆芽,76.6%,0.01,80,4,3,10
img-235-14592t2.jpg,炒豆芽,76.6%,0.01,80,4,3,10
img-235-14787t1.jpg,蔬菜沙拉,97.3%,0.01,90,3,5,8
img-235-14787t2.jpg,蔬菜沙拉,79.4%,0.01,90,3,5,8
img-235-15168t1.jpg,日式牛肉饭,22.1%,0.01,600,35,25,55
img-235-15168t2.jpg,泰式绿咖喱,21.7%,0.01,450,18,32,20
img-235-15366t1.jpg,蔬菜沙拉,82.0%,0.01,90,3,5,8
img-235-15366t2.jpg,蔬菜沙拉,97.6%,0.01,90,3,5,8
img-235-15389t1.jpg,泡芙,58.3%,0.01,250,4,16,22
img-235-15389t2.jpg,泡芙,42.3%,0.01,250,4,16,22
img-235-15894t1.jpg,蔬菜沙拉,88.9%,0.01,90,3,5,8
img-235-15894t2.jpg,蔬菜沙拉,48.4%,0.01,90,3,5,8
img-235-15907t1.jpg,蔬菜沙拉,99.7%,0.01,90,3,5,8
img-235-15907t2.jpg,蔬菜沙拉,100.0%,0.01,90,3,5,8
img-235-5008t1.jpg,蔬菜沙拉,98.7%,0.01,90,3,5,8
img-235-5008t2.jpg,蔬菜沙拉,99.8%,0.01,90,3,5,8
img-236-11956t1.jpg,凉拌面,33.8%,0.01,300,10,12,40
img-236-11956t2.jpg,土豆沙拉,38.2%,0.01,150,4,8,15
img-236-11976t1.jpg,蔬菜沙拉,42.7%,0.01,90,3,5,8
img-236-11976t2.jpg,冰淇淋杯,32.1%,0.01,200,4,10,25
img-236-11990t1.jpg,土豆沙拉,99.4%,0.01,150,4,8,15
img-236-11990t2.jpg,土豆沙拉,100.0%,0.01,150,4,8,15
img-236-11995t1.jpg,土豆沙拉,85.6%,0.01,150,4,8,15
img-236-11995t2.jpg,土豆沙拉,100.0%,0.01,150,4,8,15
img-236-12005t1.jpg,土豆沙拉,99.1%,0.01,150,4,8,15
img-236-12005t2.jpg,土豆沙拉,100.0%,0.01,150,4,8,15
img-236-12012t1.jpg,土豆沙拉,96.4%,0.01,150,4,8,15
img-236-12012t2.jpg,土豆沙拉,93.5%,0.01,150,4,8,15
img-236-12030t1.jpg,中式拌面,55.3%,0.01,380,12,15,45
img-236-12030t2.jpg,土豆沙拉,97.5%,0.01,150,4,8,15
img-236-12043t1.jpg,土豆沙拉,99.9%,0.01,150,4,8,15
img-236-12043t2.jpg,土豆沙拉,99.9%,0.01,150,4,8,15
img-236-12047t1.jpg,土豆沙拉,62.6%,0.01,150,4,8,15
img-236-12047t2.jpg,土豆沙拉,69.5%,0.01,150,4,8,15
img-236-12058t1.jpg,土豆沙拉,96.8%,0.01,150,4,8,15
img-236-12058t2.jpg,土豆沙拉,98.2%,0.01,150,4,8,15
img-236-12513t1.jpg,土豆沙拉,97.2%,0.01,150,4,8,15
img-236-12513t2.jpg,土豆沙拉,55.5%,0.01,150,4,8,15
img-237-12061t1.jpg,蔬菜汤,96.8%,0.01,80,3,2,12
img-237-12061t2.jpg,蔬菜汤,55.8%,0.01,80,3,2,12
img-237-12078t1.jpg,蔬菜汤,93.9%,0.01,80,3,2,12
img-237-12078t2.jpg,蔬菜汤,98.6%,0.01,80,3,2,12
img-237-12080t1.jpg,蔬菜汤,97.0%,0.01,80,3,2,12
img-237-12080t2.jpg,蔬菜汤,96.0%,0.01,80,3,2,12
img-237-12085t1.jpg,蔬菜汤,100.0%,0.01,80,3,2,12
img-237-12085t2.jpg,蔬菜汤,100.0%,0.01,80,3,2,12
img-237-12092t1.jpg,蔬菜汤,98.6%,0.01,80,3,2,12
img-237-12092t2.jpg,蔬菜汤,88.3%,0.01,80,3,2,12
img-237-12097t1.jpg,蔬菜汤,100.0%,0.01,80,3,2,12
img-237-12097t2.jpg,蔬菜汤,100.0%,0.01,80,3,2,12
img-237-12113t1.jpg,蔬菜汤,99.7%,0.01,80,3,2,12
img-237-12113t2.jpg,蔬菜汤,99.7%,0.01,80,3,2,12
img-237-12123t1.jpg,蔬菜汤,95.5%,0.01,80,3,2,12
img-237-12123t2.jpg,蔬菜汤,98.3%,0.01,80,3,2,12
img-237-12125t1.jpg,蔬菜汤,99.9%,0.01,80,3,2,12
img-237-12125t2.jpg,蔬菜汤,99.6%,0.01,80,3,2,12
img-237-12127t1.jpg,日式什锦火锅,99.5%,0.01,300,20,15,20
img-237-12127t2.jpg,日式什锦火锅,98.9%,0.01,300,20,15,20
img-237-12129t1.jpg,蔬菜汤,94.2%,0.01,80,3,2,12
img-237-12129t2.jpg,蔬菜汤,99.9%,0.01,80,3,2,12
img-237-12144t1.jpg,蔬菜汤,99.4%,0.01,80,3,2,12
img-237-12144t2.jpg,蔬菜汤,99.6%,0.01,80,3,2,12
img-238-11227t1.jpg,蛋炒饭,99.4%,0.01,400,15,12,55
img-238-11227t2.jpg,蛋炒饭,94.8%,0.01,400,15,12,55
img-238-11454t1.jpg,蛋炒饭,78.4%,0.01,400,15,12,55
img-238-11454t2.jpg,意大利面,50.1%,0.01,350,15,10,50
img-238-14861t1.jpg,蛋炒饭,99.4%,0.01,400,15,12,55
img-238-14861t2.jpg,蛋炒饭,98.8%,0.01,400,15,12,55
img-238-15518t1.jpg,炒方便面,29.4%,0.01,420,10,18,50
img-238-15518t2.jpg,炒方便面,50.0%,0.01,420,10,18,50
img-238-15601t1.jpg,泰式绿咖喱,43.8%,0.01,450,18,32,20
img-238-15601t2.jpg,蛋炒饭,93.9%,0.01,400,15,12,55
img-238-15692t1.jpg,蛋炒饭,70.8%,0.01,400,15,12,55
img-238-15692t2.jpg,蛋炒饭,84.4%,0.01,400,15,12,55
img-238-5183t1.jpg,蛋炒饭,45.9%,0.01,400,15,12,55
img-238-5183t2.jpg,蛋炒饭,79.7%,0.01,400,15,12,55
img-238-803t1.jpg,蛋炒饭,78.0%,0.01,400,15,12,55
img-238-803t2.jpg,蛋炒饭,69.9%,0.01,400,15,12,55
img-238-807t1.jpg,蛋炒饭,86.5%,0.01,400,15,12,55
img-238-807t2.jpg,蛋炒饭,88.2%,0.01,400,15,12,55
img-238-816t1.jpg,蛋炒饭,99.0%,0.01,400,15,12,55
img-238-816t2.jpg,蛋炒饭,82.7%,0.01,400,15,12,55
img-238-818t1.jpg,蛋炒饭,99.5%,0.01,400,15,12,55
img-238-818t2.jpg,蛋炒饭,99.6%,0.01,400,15,12,55
img-238-822t1.jpg,蛋炒饭,99.2%,0.01,400,15,12,55
img-238-822t2.jpg,蛋炒饭,99.4%,0.01,400,15,12,55
img-238-825t1.jpg,蛋炒饭,97.9%,0.01,400,15,12,55
img-238-825t2.jpg,蛋炒饭,100.0%,0.01,400,15,12,55
img-238-893t1.jpg,炒方便面,92.3%,0.01,420,10,18,50
img-238-893t2.jpg,蛋炒饭,89.5%,0.01,400,15,12,55
img-238-896t1.jpg,山药蒸排骨,46.7%,0.01,250,20,15,12
img-238-896t2.jpg,蛋炒饭,100.0%,0.01,400,15,12,55
img-239-12173t1.jpg,排骨汤,98.5%,0.01,150,15,8,5
img-239-12173t2.jpg,排骨汤,88.6%,0.01,150,15,8,5
img-239-12178t1.jpg,排骨汤,98.9%,0.01,150,15,8,5
img-239-12178t2.jpg,排骨汤,65.9%,0.01,150,15,8,5
img-239-12179t1.jpg,排骨汤,96.9%,0.01,150,15,8,5
img-239-12179t2.jpg,白菜炒肉,27.8%,0.01,200,15,12,10
img-239-12190t1.jpg,排骨汤,94.4%,0.01,150,15,8,5
img-239-12190t2.jpg,排骨汤,99.9%,0.01,150,15,8,5
img-239-12210t1.jpg,土豆粉,32.1%,0.01,200,5,6,35
img-239-12210t2.jpg,排骨汤,95.5%,0.01,150,15,8,5
img-239-12212t1.jpg,排骨汤,99.9%,0.01,150,15,8,5
img-239-12212t2.jpg,排骨汤,99.9%,0.01,150,15,8,5
img-239-12215t1.jpg,排骨汤,100.0%,0.01,150,15,8,5
img-239-12215t2.jpg,排骨汤,96.3%,0.01,150,15,8,5
img-239-12219t1.jpg,排骨汤,99.9%,0.01,150,15,8,5
img-239-12219t2.jpg,排骨汤,79.6%,0.01,150,15,8,5
img-239-12222t1.jpg,排骨汤,29.7%,0.01,150,15,8,5
img-239-12222t2.jpg,排骨汤,94.7%,0.01,150,15,8,5
img-239-15815t1.jpg,排骨汤,98.5%,0.01,150,15,8,5
img-239-15815t2.jpg,蔬菜汤,69.7%,0.01,80,3,2,12
img-24-100272t1.jpg,日式牛肉饭,35.7%,0.01,600,35,25,55
img-24-100272t2.jpg,意大利烩饭,99.9%,0.01,400,14,16,50
img-24-100327t1.jpg,意大利烩饭,99.9%,0.01,400,14,16,50
img-24-100327t2.jpg,意大利烩饭,99.8%,0.01,400,14,16,50
img-24-22561t1.jpg,意大利烩饭,99.8%,0.01,400,14,16,50
img-24-22561t2.jpg,意大利烩饭,100.0%,0.01,400,14,16,50
img-24-22677t1.jpg,意大利烩饭,99.1%,0.01,400,14,16,50
img-24-22677t2.jpg,意大利烩饭,99.9%,0.01,400,14,16,50
img-24-77482t1.jpg,意大利烩饭,100.0%,0.01,400,14,16,50
img-24-77482t2.jpg,意大利烩饭,100.0%,0.01,400,14,16,50
img-24-77668t1.jpg,意大利烩饭,99.8%,0.01,400,14,16,50
img-24-77668t2.jpg,意大利烩饭,99.6%,0.01,400,14,16,50
img-24-77996t1.jpg,意大利烩饭,74.7%,0.01,400,14,16,50
img-24-77996t2.jpg,炒饭,81.8%,0.01,400,12,15,55
img-24-78365t1.jpg,意大利烩饭,93.8%,0.01,400,14,16,50
img-24-78365t2.jpg,意大利烩饭,99.8%,0.01,400,14,16,50
img-24-78949t1.jpg,意大利烩饭,99.9%,0.01,400,14,16,50
img-24-78949t2.jpg,关东煮,56.9%,0.01,120,10,5,10
img-24-79004t1.jpg,意大利烩饭,97.7%,0.01,400,14,16,50
img-24-79004t2.jpg,鸭腿饭,61.0%,0.01,550,30,25,45
img-24-79038t1.jpg,意大利烩饭,98.1%,0.01,400,14,16,50
img-24-79038t2.jpg,意大利烩饭,66.4%,0.01,400,14,16,50
img-24-79262t1.jpg,意大利烩饭,94.6%,0.01,400,14,16,50
img-24-79262t2.jpg,意大利烩饭,98.8%,0.01,400,14,16,50
img-24-79403t1.jpg,意大利烩饭,99.7%,0.01,400,14,16,50
img-24-79403t2.jpg,意大利烩饭,99.8%,0.01,400,14,16,50
img-24-79437t1.jpg,意大利烩饭,99.7%,0.01,400,14,16,50
img-24-79437t2.jpg,意大利烩饭,93.1%,0.01,400,14,16,50
img-24-79733t1.jpg,日式烧鸟,89.1%,0.01,180,20,10,5
img-24-79733t2.jpg,西班牙海鲜饭,76.9%,0.01,500,30,20,50
img-24-79752t1.jpg,意大利烩饭,69.8%,0.01,400,14,16,50
img-24-79752t2.jpg,意大利烩饭,78.8%,0.01,400,14,16,50
img-24-79819t1.jpg,意大利烩饭,100.0%,0.01,400,14,16,50
img-24-79819t2.jpg,意大利烩饭,99.9%,0.01,400,14,16,50
img-24-80458t1.jpg,意大利烩饭,99.8%,0.01,400,14,16,50
img-24-80458t2.jpg,意大利烩饭,100.0%,0.01,400,14,16,50
img-240-11483t1.jpg,寿司,28.7%,0.01,200,8,3,35
img-240-11483t2.jpg,日式丼饭,63.2%,0.01,550,30,20,50
img-240-12267t1.jpg,蛋花汤,100.0%,0.01,60,4,3,4
img-240-12267t2.jpg,蛋花汤,100.0%,0.01,60,4,3,4
img-240-12273t1.jpg,麻婆豆腐,67.7%,0.01,200,12,12,10
img-240-12273t2.jpg,蛋花汤,93.2%,0.01,60,4,3,4
img-240-12290t1.jpg,红烧虾仁,87.9%,0.01,200,25,10,8
img-240-12290t2.jpg,红烧虾仁,51.0%,0.01,200,25,10,8
img-240-12294t1.jpg,咖喱牛肉,36.7%,0.01,450,30,25,30
img-240-12294t2.jpg,蛋花汤,99.9%,0.01,60,4,3,4
img-240-12303t1.jpg,蛋花汤,100.0%,0.01,60,4,3,4
img-240-12303t2.jpg,蛋花汤,96.5%,0.01,60,4,3,4
img-240-12317t1.jpg,炒鸡蛋,98.4%,0.01,150,12,11,2
img-240-12317t2.jpg,炒鸡蛋,73.9%,0.01,150,12,11,2
img-240-12338t1.jpg,蛋花汤,100.0%,0.01,60,4,3,4
img-240-12338t2.jpg,蛋花汤,98.6%,0.01,60,4,3,4
img-240-12362t1.jpg,土豆粉,34.1%,0.01,200,5,6,35
img-240-12362t2.jpg,土豆粉,60.0%,0.01,200,5,6,35
img-240-12364t1.jpg,牛肉汤,88.6%,0.01,150,20,8,5
img-240-12364t2.jpg,牛肉汤,43.9%,0.01,150,20,8,5
img-240-12476t1.jpg,蛋花汤,97.8%,0.01,60,4,3,4
img-240-12476t2.jpg,蛋花汤,96.6%,0.01,60,4,3,4
img-240-12489t1.jpg,蛋花汤,88.9%,0.01,60,4,3,4
img-240-12489t2.jpg,蛋花汤,88.4%,0.01,60,4,3,4
img-240-14414t1.jpg,鸡蛋羹,56.6%,0.01,80,8,5,2
img-240-14414t2.jpg,鸡蛋羹,92.3%,0.01,80,8,5,2
img-240-14966t1.jpg,蛋花汤,98.9%,0.01,60,4,3,4
img-240-14966t2.jpg,蛋花汤,96.5%,0.01,60,4,3,4
img-240-15560t1.jpg,韩式部队火锅,99.7%,0.01,480,25,30,35
img-240-15560t2.jpg,韩式部队火锅,95.3%,0.01,480,25,30,35
img-240-5115t1.jpg,蛋花汤,98.0%,0.01,60,4,3,4
img-240-5115t2.jpg,奶油蛋糕,53.0%,0.01,350,6,20,40
img-240-5169t1.jpg,蛋花汤,87.9%,0.01,60,4,3,4
img-240-5169t2.jpg,蛋花汤,99.4%,0.01,60,4,3,4
img-241-12088t1.jpg,日式牛肉饭,100.0%,0.01,600,35,25,55
img-241-12088t2.jpg,日式牛肉饭,100.0%,0.01,600,35,25,55
img-241-12196t1.jpg,日式牛肉饭,100.0%,0.01,600,35,25,55
img-241-12196t2.jpg,日式牛肉饭,99.9%,0.01,600,35,25,55
img-241-12366t1.jpg,日式牛肉饭,100.0%,0.01,600,35,25,55
img-241-12366t2.jpg,日式牛肉饭,100.0%,0.01,600,35,25,55
img-241-12372t1.jpg,日式牛肉饭,100.0%,0.01,600,35,25,55
img-241-12372t2.jpg,日式牛肉饭,100.0%,0.01,600,35,25,55
img-241-12378t1.jpg,日式牛肉饭,99.8%,0.01,600,35,25,55
img-241-12378t2.jpg,日式牛肉饭,100.0%,0.01,600,35,25,55
img-241-12399t1.jpg,日式牛肉饭,100.0%,0.01,600,35,25,55
img-241-12399t2.jpg,日式牛肉饭,100.0%,0.01,600,35,25,55
img-241-12416t1.jpg,日式牛肉饭,100.0%,0.01,600,35,25,55
img-241-12416t2.jpg,日式牛肉饭,99.7%,0.01,600,35,25,55
img-241-12429t1.jpg,炒五花肉,46.9%,0.01,350,20,28,8
img-241-12429t2.jpg,日式牛肉饭,99.9%,0.01,600,35,25,55
img-241-12437t1.jpg,日式牛肉饭,100.0%,0.01,600,35,25,55
img-241-12437t2.jpg,日式牛肉饭,99.9%,0.01,600,35,25,55
img-241-12461t1.jpg,日式牛肉饭,99.6%,0.01,600,35,25,55
img-241-12461t2.jpg,日式牛肉饭,64.5%,0.01,600,35,25,55
img-241-13700t1.jpg,日式牛肉饭,100.0%,0.01,600,35,25,55
img-241-13700t2.jpg,日式牛肉饭,100.0%,0.01,600,35,25,55
img-241-14907t1.jpg,日式牛肉饭,98.8%,0.01,600,35,25,55
img-241-14907t2.jpg,日式牛肉饭,99.3%,0.01,600,35,25,55
img-241-15038t1.jpg,日式牛肉饭,97.8%,0.01,600,35,25,55
img-241-15038t2.jpg,日式牛肉饭,40.3%,0.01,600,35,25,55
img-241-15112t1.jpg,日式牛肉饭,88.9%,0.01,600,35,25,55
img-241-15112t2.jpg,日式牛肉饭,100.0%,0.01,600,35,25,55
img-241-15380t1.jpg,日式牛肉饭,100.0%,0.01,600,35,25,55
img-241-15380t2.jpg,日式牛肉饭,100.0%,0.01,600,35,25,55
img-241-15418t1.jpg,日式牛肉饭,98.6%,0.01,600,35,25,55
img-241-15418t2.jpg,日式烧鸟,86.8%,0.01,180,20,10,5
img-241-15734t1.jpg,日式牛肉饭,84.7%,0.01,600,35,25,55
img-241-15734t2.jpg,炖豆腐,82.9%,0.01,150,12,8,10
img-241-15907t1.jpg,日式牛肉饭,96.7%,0.01,600,35,25,55
img-241-15907t2.jpg,日式牛肉饭,100.0%,0.01,600,35,25,55
img-241-16679t1.jpg,日式牛肉饭,95.2%,0.01,600,35,25,55
img-241-16679t2.jpg,日式牛肉饭,78.1%,0.01,600,35,25,55
img-241-16689t1.jpg,日式牛肉饭,91.5%,0.01,600,35,25,55
img-241-16689t2.jpg,日式牛肉饭,87.7%,0.01,600,35,25,55
img-242-13233t1.jpg,草莓蛋糕,79.2%,0.01,280,4,15,32
img-242-13233t2.jpg,草莓蛋糕,80.0%,0.01,280,4,15,32
img-242-13278t1.jpg,凉拌土豆丝,100.0%,0.01,100,2,5,12
img-242-13278t2.jpg,凉拌土豆丝,100.0%,0.01,100,2,5,12
img-242-13285t1.jpg,凉拌土豆丝,97.1%,0.01,100,2,5,12
img-242-13285t2.jpg,蔬菜汤,47.6%,0.01,80,3,2,12
img-242-13292t1.jpg,凉拌土豆丝,100.0%,0.01,100,2,5,12
img-242-13292t2.jpg,凉拌土豆丝,81.4%,0.01,100,2,5,12
img-242-13294t1.jpg,凉拌土豆丝,99.8%,0.01,100,2,5,12
img-242-13294t2.jpg,凉拌土豆丝,100.0%,0.01,100,2,5,12
img-242-13312t1.jpg,凉拌土豆丝,100.0%,0.01,100,2,5,12
img-242-13312t2.jpg,凉拌土豆丝,100.0%,0.01,100,2,5,12
img-242-13317t1.jpg,凉拌土豆丝,79.9%,0.01,100,2,5,12
img-242-13317t2.jpg,凉拌土豆丝,100.0%,0.01,100,2,5,12
img-242-13327t1.jpg,凉拌土豆丝,99.9%,0.01,100,2,5,12
img-242-13327t2.jpg,凉拌土豆丝,94.1%,0.01,100,2,5,12
img-242-13334t1.jpg,凉拌土豆丝,77.1%,0.01,100,2,5,12
img-242-13334t2.jpg,凉拌土豆丝,96.2%,0.01,100,2,5,12
img-242-13344t1.jpg,蔬菜炒饭,90.9%,0.01,350,10,12,45
